item,worker,label
159,15637,0
159,14525,1
220,14525,2
159,16485,3
159,8448,3
159,16248,0
160,16248,2
159,15952,0
159,15825,0
159,15298,1
159,14493,1
163,14493,2
165,14493,2
159,15231,0
160,15231,2
161,15231,3
162,15231,1
163,15231,2
165,15231,2
167,15231,3
159,14028,0
159,10760,0
238,10760,2
239,10760,0
240,10760,3
275,10760,0
159,16811,1
159,14941,1
160,14941,2
161,14941,3
159,16786,2
159,16227,0
160,16227,2
161,16227,3
162,16227,0
163,16227,2
165,16227,0
167,16227,1
159,16452,3
161,16452,3
165,16452,3
167,16452,1
171,16452,1
159,15816,3
159,15726,1
160,15726,2
161,15726,3
162,15726,1
163,15726,2
165,15726,2
166,15726,0
167,15726,1
168,15726,0
169,15726,0
171,15726,1
159,6406,2
159,12106,3
161,12106,3
162,12106,1
159,15680,0
159,14983,2
160,14983,2
159,13591,1
159,15721,3
161,15721,3
275,15721,0
287,15721,0
307,15721,2
328,15721,1
159,14634,0
163,14634,2
165,14634,2
166,14634,0
167,14634,0
168,14634,0
169,14634,0
159,9115,1
159,16158,3
159,16209,1
160,16209,2
161,16209,3
159,15750,3
159,14448,1
159,15234,1
160,15234,2
159,14984,1
159,16025,1
317,16025,3
318,16025,2
159,16718,3
167,16718,0
171,16718,2
159,13514,0
160,13514,2
414,13514,3
422,13514,2
159,6701,1
160,6701,2
161,6701,3
162,6701,1
163,6701,2
165,6701,2
159,16322,3
160,16322,2
167,16322,1
168,16322,0
170,16322,0
171,16322,2
159,16728,1
159,14999,1
159,16731,1
274,16731,0
351,16731,1
352,16731,2
353,16731,2
159,16140,0
160,16140,2
161,16140,3
162,16140,1
163,16140,2
165,16140,0
166,16140,0
167,16140,0
168,16140,0
169,16140,0
171,16140,2
159,15562,1
241,15562,1
159,10574,0
159,10254,1
313,10254,3
159,16835,1
159,13961,1
160,13961,2
161,13961,3
163,13961,2
165,13961,3
167,13961,2
331,13961,0
333,13961,2
363,13961,1
159,16674,2
159,15369,1
162,15369,0
163,15369,2
159,15469,0
160,15469,2
159,13596,1
160,13596,2
161,13596,3
162,13596,1
163,13596,2
159,16870,1
159,13495,0
160,13495,2
163,13495,2
159,16403,1
160,16403,2
159,10785,0
160,10785,2
162,10785,1
163,10785,1
165,10785,2
166,10785,0
167,10785,2
168,10785,0
170,10785,0
171,10785,3
159,16690,0
160,16690,2
161,16690,3
162,16690,0
163,16690,2
159,15934,0
161,15934,3
162,15934,1
163,15934,2
165,15934,2
167,15934,1
288,15934,3
312,15934,1
159,9067,1
160,9067,2
161,9067,3
162,9067,1
163,9067,2
165,9067,2
166,9067,0
167,9067,1
168,9067,0
202,9067,0
203,9067,0
204,9067,1
205,9067,2
206,9067,1
207,9067,2
208,9067,0
209,9067,3
244,9067,1
159,15037,3
163,15037,2
165,15037,2
159,15362,1
160,15362,2
162,15362,1
163,15362,0
165,15362,2
166,15362,0
167,15362,1
168,15362,0
170,15362,0
171,15362,2
159,16804,1
160,16804,2
162,16804,1
163,16804,2
165,16804,1
166,16804,0
167,16804,1
159,15087,2
159,15139,3
159,14132,1
202,14132,0
203,14132,0
204,14132,0
333,14132,3
486,14132,2
159,6822,0
159,16613,2
159,15268,1
161,15268,2
162,15268,1
163,15268,2
815,15268,1
840,15268,0
841,15268,0
842,15268,1
843,15268,1
844,15268,0
951,15268,2
952,15268,1
953,15268,1
954,15268,3
956,15268,1
957,15268,3
159,16848,1
160,16848,2
159,8493,3
160,8493,2
697,8493,2
698,8493,1
699,8493,0
1028,8493,2
1194,8493,0
1195,8493,2
1196,8493,3
1197,8493,0
1198,8493,2
1199,8493,0
1355,8493,1
1356,8493,2
1357,8493,2
1358,8493,0
1359,8493,0
1360,8493,2
159,14042,1
159,16510,0
160,16510,2
161,16510,3
159,7980,1
159,14645,2
160,14645,2
161,14645,3
159,15413,1
162,15413,0
159,16029,0
161,16029,3
162,16029,0
163,16029,2
165,16029,2
166,16029,0
167,16029,3
204,16029,1
205,16029,2
206,16029,1
207,16029,1
208,16029,0
159,16059,3
160,16059,2
161,16059,3
159,13312,1
214,13312,2
159,15153,3
160,15153,2
161,15153,3
162,15153,1
163,15153,2
165,15153,2
166,15153,0
167,15153,1
200,15153,3
201,15153,2
202,15153,0
159,7179,1
160,7179,0
159,14740,1
161,14740,3
159,16212,3
160,16212,2
161,16212,3
159,16710,3
159,16698,1
160,16698,2
161,16698,3
159,16869,1
171,16869,1
159,16088,1
160,16088,1
162,16088,2
163,16088,2
165,16088,1
159,15141,1
160,15141,2
159,16144,0
160,16144,2
159,16715,0
160,16715,2
161,16715,3
159,2386,0
159,15148,0
160,15148,2
161,15148,3
165,15148,0
159,15950,0
160,15950,2
161,15950,3
159,13428,1
160,13428,2
161,13428,3
159,16035,1
159,15294,0
161,15294,1
159,23,1
160,23,2
159,16143,0
160,16143,2
296,16143,0
303,16143,0
159,16880,0
159,13995,1
159,16266,0
159,13857,1
171,13857,1
159,15558,0
167,15558,0
171,15558,0
159,16841,1
159,15725,1
160,15725,0
162,15725,1
163,15725,1
207,15725,1
208,15725,0
212,15725,0
214,15725,0
215,15725,0
217,15725,1
160,16205,1
160,15431,2
161,15431,3
160,16414,2
161,16414,3
162,16414,1
163,16414,1
165,16414,3
166,16414,0
167,16414,2
168,16414,0
169,16414,3
171,16414,3
160,16821,2
161,16821,3
160,16276,3
160,15900,2
161,15900,3
160,16647,2
161,16647,3
162,16647,0
163,16647,2
165,16647,2
160,16495,2
161,16495,3
160,16547,2
161,16547,3
162,16547,0
163,16547,2
165,16547,1
166,16547,0
167,16547,1
168,16547,0
169,16547,0
160,15270,2
160,14959,2
161,14959,3
1085,14959,1
160,16039,1
161,16039,3
160,16084,2
162,16084,1
163,16084,2
165,16084,1
166,16084,0
167,16084,1
168,16084,0
170,16084,0
171,16084,0
160,15539,2
160,16738,2
171,16738,3
160,15778,2
161,15778,3
362,15778,1
363,15778,3
364,15778,1
365,15778,1
366,15778,0
367,15778,3
368,15778,3
369,15778,1
370,15778,3
371,15778,2
372,15778,2
160,13820,2
168,13820,1
160,16260,0
161,16260,3
160,15004,2
162,15004,1
163,15004,2
165,15004,1
160,16373,2
161,16373,3
162,16373,1
163,16373,2
165,16373,2
166,16373,0
167,16373,1
168,16373,0
169,16373,0
171,16373,3
160,15102,2
160,16362,2
162,16362,0
163,16362,2
165,16362,3
166,16362,0
167,16362,2
168,16362,0
170,16362,0
171,16362,1
219,16362,1
220,16362,1
221,16362,0
222,16362,3
224,16362,2
225,16362,2
226,16362,3
227,16362,0
255,16362,0
256,16362,0
257,16362,2
258,16362,3
260,16362,1
262,16362,3
263,16362,0
264,16362,1
265,16362,2
268,16362,2
269,16362,2
271,16362,0
272,16362,2
273,16362,1
277,16362,2
278,16362,1
279,16362,3
303,16362,0
304,16362,3
305,16362,2
306,16362,1
307,16362,3
308,16362,1
309,16362,2
310,16362,3
311,16362,0
312,16362,1
313,16362,1
315,16362,1
400,16362,3
488,16362,2
489,16362,2
490,16362,3
494,16362,3
549,16362,1
1058,16362,3
1141,16362,2
1215,16362,2
1216,16362,1
1217,16362,0
1220,16362,0
1393,16362,1
1456,16362,0
1457,16362,0
1458,16362,2
1459,16362,3
1460,16362,0
1462,16362,0
1470,16362,3
1500,16362,0
160,16337,2
162,16337,0
163,16337,2
165,16337,0
166,16337,0
167,16337,1
312,16337,0
314,16337,3
315,16337,1
316,16337,1
317,16337,3
318,16337,2
362,16337,1
363,16337,3
160,16313,3
160,6246,2
160,13788,2
160,15417,2
461,15417,0
541,15417,2
542,15417,2
160,16780,2
162,16780,1
163,16780,2
165,16780,2
166,16780,0
167,16780,1
160,16751,2
162,16751,0
163,16751,2
165,16751,0
167,16751,3
168,16751,0
170,16751,0
171,16751,0
160,14734,2
160,14694,2
160,15235,2
160,16053,2
160,15755,2
162,15755,1
163,15755,2
165,15755,2
160,14640,2
165,14640,3
160,15215,0
160,12828,2
160,14719,2
160,16306,2
163,16306,2
165,16306,1
166,16306,0
167,16306,1
160,16098,2
160,15821,2
160,15388,2
162,15388,1
160,14669,2
162,14669,1
163,14669,2
165,14669,3
160,15462,2
162,15462,1
163,15462,2
165,15462,1
160,15551,2
162,15551,1
160,16580,2
160,10586,2
162,10586,1
163,10586,2
165,10586,2
167,10586,1
168,10586,0
170,10586,0
171,10586,0
307,10586,3
160,14784,1
160,14481,2
165,14481,2
166,14481,0
168,14481,1
160,11896,0
160,15323,2
160,12143,0
167,12143,3
161,16875,3
162,16875,0
163,16875,0
165,16875,0
161,14597,3
162,14597,1
163,14597,2
165,14597,2
166,14597,0
167,14597,1
168,14597,0
169,14597,0
171,14597,3
161,9802,3
162,9802,1
163,9802,2
165,9802,1
166,9802,0
167,9802,1
161,15359,2
161,16734,3
165,16734,0
166,16734,0
167,16734,1
168,16734,0
169,16734,0
171,16734,1
161,14491,3
161,15889,3
162,15889,0
165,15889,2
161,16882,3
165,16882,2
161,15272,3
165,15272,2
166,15272,0
167,15272,1
168,15272,0
161,16883,3
162,16883,0
163,16883,2
165,16883,0
166,16883,0
167,16883,1
161,15064,3
161,16545,3
161,15621,3
162,15621,1
163,15621,2
161,15124,3
163,15124,2
165,15124,0
166,15124,0
167,15124,0
171,15124,1
161,15074,3
161,13615,3
218,13615,3
161,14911,3
161,16879,3
195,16879,2
196,16879,0
197,16879,3
198,16879,3
199,16879,0
161,14348,3
162,14348,0
163,14348,2
165,14348,3
166,14348,0
167,14348,3
1740,14348,0
161,14967,3
161,16449,3
161,16334,3
162,16334,1
163,16334,2
165,16334,3
161,16152,3
161,16594,3
165,16594,2
166,16594,0
167,16594,1
161,16741,2
165,16741,2
317,16741,1
318,16741,2
319,16741,0
321,16741,1
322,16741,0
323,16741,0
161,9055,3
162,9055,2
163,9055,2
165,9055,0
166,9055,3
167,9055,3
168,9055,0
169,9055,0
171,9055,0
161,16575,3
167,16575,1
168,16575,0
169,16575,0
171,16575,1
161,13548,3
161,15072,3
162,15072,0
165,15072,2
166,15072,0
167,15072,1
168,15072,0
169,15072,0
171,15072,1
276,15072,1
161,16564,3
161,15094,3
161,5350,3
162,5350,0
161,16876,1
161,651,3
165,651,2
680,651,1
681,651,3
682,651,2
161,16163,3
200,16163,3
201,16163,0
161,15351,3
161,14446,3
161,11667,3
162,11667,1
163,11667,2
165,11667,2
166,11667,0
167,11667,1
171,11667,1
278,11667,1
288,11667,3
289,11667,1
290,11667,2
291,11667,0
293,11667,1
294,11667,2
295,11667,3
296,11667,0
297,11667,2
298,11667,0
299,11667,1
300,11667,2
301,11667,2
302,11667,0
303,11667,1
334,11667,2
335,11667,2
336,11667,3
337,11667,1
346,11667,1
347,11667,0
348,11667,1
350,11667,3
512,11667,2
513,11667,3
518,11667,2
519,11667,1
815,11667,1
1304,11667,1
1355,11667,0
1362,11667,1
1364,11667,3
1365,11667,0
1366,11667,3
1392,11667,1
1393,11667,1
1519,11667,2
1520,11667,2
1521,11667,3
1522,11667,0
1523,11667,3
1527,11667,0
161,14918,3
161,15885,3
162,15885,1
163,15885,2
165,15885,2
166,15885,0
167,15885,1
168,15885,0
161,14675,3
161,16166,3
165,16166,1
166,16166,0
167,16166,1
171,16166,0
161,16350,3
161,16827,3
161,16282,3
289,16282,3
161,16649,3
162,16649,2
163,16649,2
165,16649,1
166,16649,0
167,16649,1
168,16649,0
169,16649,0
171,16649,1
161,14539,3
162,14539,1
163,14539,2
165,14539,2
166,14539,0
167,14539,2
168,14539,0
169,14539,0
171,14539,2
202,14539,0
161,16668,3
161,15785,3
162,15785,0
163,15785,2
165,15785,2
161,14845,3
162,14845,0
163,14845,2
165,14845,0
166,14845,0
168,14845,0
171,14845,1
161,11542,0
161,16863,3
161,15916,3
165,15916,2
276,15916,1
277,15916,1
278,15916,1
279,15916,3
280,15916,0
281,15916,1
282,15916,0
283,15916,2
284,15916,0
285,15916,2
286,15916,3
287,15916,0
161,16232,3
161,16744,3
162,16744,0
163,16744,2
165,16744,2
161,15416,3
161,16203,3
162,16203,0
163,16203,2
165,16203,2
167,16203,1
161,16830,3
162,16830,1
163,16830,2
165,16830,3
161,15924,3
161,14635,3
162,14635,0
163,14635,2
165,14635,2
161,13369,0
162,13369,1
163,13369,2
165,13369,3
166,13369,0
161,9993,3
162,9993,0
161,16508,3
214,16508,1
161,15752,3
161,11741,3
165,11741,1
171,11741,1
161,15710,3
161,13747,3
161,3735,3
165,3735,1
166,3735,0
161,16524,3
161,16603,3
165,16603,2
161,12951,3
161,8985,3
162,8985,0
165,8985,0
202,8985,1
204,8985,2
205,8985,0
206,8985,3
161,16860,3
163,16860,2
165,16860,3
188,16860,0
240,16860,1
241,16860,0
242,16860,1
243,16860,2
244,16860,3
251,16860,0
161,15185,3
162,15185,2
163,15185,2
165,15185,1
166,15185,0
167,15185,1
627,15185,0
161,16781,1
161,16799,3
161,14445,3
161,10780,3
161,14196,3
162,14196,1
163,14196,2
165,14196,2
166,14196,0
167,14196,1
205,14196,2
246,14196,1
247,14196,3
248,14196,1
249,14196,1
250,14196,2
265,14196,0
303,14196,0
328,14196,1
353,14196,0
374,14196,3
375,14196,2
428,14196,3
496,14196,0
605,14196,1
767,14196,0
910,14196,0
911,14196,1
912,14196,0
1643,14196,1
161,16643,2
203,16643,0
204,16643,0
205,16643,3
206,16643,1
161,13236,3
162,13236,0
163,13236,2
161,13463,3
162,13463,1
163,13463,0
165,13463,2
161,15896,3
161,15545,3
161,15538,3
163,15538,2
165,15538,2
161,15633,3
162,15633,0
163,15633,2
161,15348,3
162,15348,1
163,15348,2
165,15348,2
166,15348,0
167,15348,1
168,15348,0
169,15348,0
311,15348,3
312,15348,3
328,15348,1
161,16599,3
162,16599,0
163,16599,2
165,16599,3
167,16599,1
168,16599,0
171,16599,0
161,15894,3
162,15894,0
163,15894,2
161,15596,3
162,15596,1
163,15596,2
216,15596,2
217,15596,2
334,15596,2
335,15596,1
336,15596,0
337,15596,1
338,15596,0
339,15596,2
161,6834,3
202,6834,0
203,6834,0
204,6834,1
205,6834,2
206,6834,1
207,6834,1
208,6834,0
209,6834,0
161,14336,3
162,14336,1
163,14336,2
165,14336,2
161,15114,3
162,15114,1
163,15114,0
165,15114,2
161,16295,3
162,16295,1
163,16295,2
165,16295,2
166,16295,0
167,16295,1
168,16295,0
161,16468,3
163,16468,1
165,16468,1
166,16468,0
205,16468,2
216,16468,1
161,16476,3
171,16476,0
161,14314,3
161,14533,1
161,16585,3
335,16585,3
336,16585,0
337,16585,1
338,16585,0
161,15196,1
161,9631,3
162,15166,2
163,15166,2
165,15166,3
166,15166,0
167,15166,1
598,15166,1
162,14471,0
162,15385,0
163,15385,2
165,15385,0
162,14372,2
163,14372,2
165,14372,1
162,16705,0
163,16705,2
165,16705,0
166,16705,0
167,16705,1
168,16705,0
169,16705,0
171,16705,2
219,16705,1
220,16705,2
221,16705,2
222,16705,3
162,13904,2
162,14554,0
163,14554,2
165,14554,0
387,14554,2
388,14554,1
389,14554,3
390,14554,0
391,14554,2
392,14554,0
393,14554,1
394,14554,2
396,14554,3
400,14554,0
401,14554,2
402,14554,3
403,14554,2
404,14554,3
405,14554,1
406,14554,0
162,14033,0
163,14033,2
165,14033,2
162,14601,0
163,14601,2
165,14601,3
166,14601,0
167,14601,1
168,14601,0
171,14601,0
162,15835,2
163,15835,2
165,15835,2
162,16455,0
163,16455,2
165,16455,1
168,16455,0
169,16455,0
162,15951,1
162,16221,0
163,16221,2
165,16221,1
166,16221,0
235,16221,2
236,16221,2
238,16221,1
276,16221,1
277,16221,1
278,16221,1
279,16221,3
280,16221,0
281,16221,3
282,16221,0
283,16221,2
284,16221,0
285,16221,2
286,16221,3
287,16221,0
288,16221,3
587,16221,3
162,16391,0
163,16391,2
165,16391,0
166,16391,0
167,16391,1
162,14073,0
163,14073,2
165,14073,2
166,14073,0
167,14073,1
162,7161,0
163,7161,2
165,7161,2
162,16878,0
163,16878,2
165,16878,2
162,14656,1
163,14656,2
165,14656,0
166,14656,0
167,14656,0
168,14656,0
171,14656,1
275,14656,0
318,14656,3
319,14656,0
320,14656,1
321,14656,3
322,14656,3
323,14656,0
362,14656,1
363,14656,1
162,15012,0
165,15012,0
162,15988,0
165,15988,2
166,15988,0
167,15988,1
162,13865,0
163,15357,1
167,15357,2
163,6481,2
163,15566,2
165,15566,3
166,15566,0
167,15566,1
222,15566,3
223,15566,2
255,15566,1
163,14761,1
165,14761,3
166,14761,0
215,14761,0
216,14761,2
163,15944,2
165,15944,2
166,15944,0
167,15944,1
163,16556,1
388,16556,2
707,16556,1
712,16556,0
723,16556,1
1559,16556,1
1560,16556,2
163,16673,2
165,16673,2
166,16673,0
167,16673,1
168,16673,0
169,16673,0
171,16673,3
163,16300,2
165,16300,3
163,15187,1
165,15187,2
163,12888,2
165,12888,3
339,12888,2
163,16892,2
165,16892,1
163,13050,2
165,13050,1
163,12994,2
165,12994,1
166,12994,0
167,12994,1
163,14901,2
165,14901,1
163,15716,2
165,15716,0
163,13515,1
166,13515,0
167,13515,3
163,14647,1
167,14647,2
163,15132,2
165,15132,3
166,15132,0
167,15132,2
163,9558,3
163,16005,0
167,16005,2
163,14886,0
165,14886,1
165,15920,2
165,14590,0
165,16618,1
166,16618,0
167,16618,0
168,16618,0
169,16618,0
171,16618,0
165,9182,2
165,16897,1
165,16179,2
167,16179,0
168,16179,0
169,16179,0
171,16179,0
272,16179,2
273,16179,3
165,16007,2
165,14487,2
166,14487,0
167,14487,2
165,16441,2
165,16898,2
165,15826,3
206,15826,1
228,15826,1
229,15826,3
230,15826,2
231,15826,1
232,15826,3
233,15826,2
234,15826,0
235,15826,0
236,15826,1
165,13109,3
165,15682,2
165,15779,1
171,15779,1
206,15779,1
207,15779,2
208,15779,0
165,16890,2
171,16890,0
165,15145,2
209,15145,1
165,14972,0
165,16896,2
166,16896,0
167,16896,1
165,16142,2
165,15598,2
165,13604,1
167,13604,1
168,13604,0
169,13604,0
171,13604,2
252,13604,3
165,16889,3
165,16895,3
165,15847,2
165,16760,2
165,16042,3
166,16042,0
167,16042,1
165,14211,0
165,16138,1
165,11565,1
165,16201,0
165,16058,3
166,16058,0
165,16267,2
165,16606,2
165,15735,0
165,15561,2
166,15561,0
167,15561,2
165,10768,2
166,10768,0
167,10768,1
258,10768,0
259,10768,2
260,10768,1
363,10768,1
413,10768,2
165,15588,3
165,14977,0
200,14977,0
280,14977,0
165,7884,3
202,7884,2
165,16771,0
166,16771,0
167,16771,0
165,14268,1
166,14268,0
167,14268,1
168,14268,0
169,14268,0
165,13198,1
183,13198,1
185,13198,1
186,13198,0
187,13198,0
204,13198,2
205,13198,1
206,13198,1
165,15495,3
166,15495,0
251,15495,0
252,15495,1
390,15495,0
391,15495,1
504,15495,3
505,15495,2
506,15495,1
507,15495,3
508,15495,0
738,15495,2
789,15495,2
1384,15495,0
1385,15495,0
165,14543,2
166,14543,0
167,14543,1
168,14543,0
169,14543,0
171,14543,1
165,11877,3
305,11877,2
306,11877,2
307,11877,0
309,11877,2
385,11877,0
386,11877,3
388,11877,2
165,11277,1
165,15762,0
165,16028,2
166,16028,0
167,16028,1
168,16028,0
169,16028,0
171,16028,1
203,16028,0
204,16028,1
205,16028,2
165,15472,0
167,15472,0
209,15472,3
276,15472,1
277,15472,3
279,15472,0
280,15472,3
281,15472,1
283,15472,0
284,15472,0
286,15472,3
287,15472,0
288,15472,3
305,15472,2
306,15472,0
307,15472,2
309,15472,1
310,15472,0
311,15472,1
314,15472,3
315,15472,1
316,15472,3
317,15472,2
318,15472,3
319,15472,0
320,15472,1
321,15472,3
322,15472,2
323,15472,0
390,15472,2
391,15472,2
520,15472,1
521,15472,0
522,15472,2
523,15472,0
524,15472,2
525,15472,0
526,15472,1
527,15472,2
529,15472,2
530,15472,1
531,15472,0
568,15472,2
165,16469,0
165,10676,2
464,10676,2
1433,10676,0
1434,10676,3
165,12835,2
167,12835,1
168,12835,0
170,12835,0
171,12835,1
165,15478,0
165,8115,2
166,8115,3
165,15513,1
165,14287,2
166,14287,0
168,14287,1
165,13946,2
200,13946,0
165,14812,2
165,16757,2
167,16757,1
168,16757,0
169,16757,0
179,16757,3
180,16757,1
181,16757,3
182,16757,0
183,16757,2
185,16757,1
187,16757,3
188,16757,2
165,15068,1
166,15068,0
167,15068,2
165,14628,0
166,14628,0
167,14628,2
165,15805,0
166,15805,0
167,15805,3
165,16194,1
165,16536,1
166,16536,0
165,15921,1
170,15921,0
171,15921,2
165,14499,0
333,14499,2
363,14499,1
390,14499,2
414,14499,3
415,14499,2
416,14499,2
417,14499,2
418,14499,1
419,14499,3
420,14499,2
447,14499,2
448,14499,2
513,14499,3
581,14499,2
582,14499,0
583,14499,3
584,14499,1
585,14499,3
586,14499,2
587,14499,2
588,14499,0
589,14499,3
590,14499,1
591,14499,2
592,14499,0
593,14499,0
595,14499,0
657,14499,1
658,14499,2
165,16761,1
167,16761,0
165,15345,0
166,15345,0
167,15345,2
169,15345,0
171,15345,3
201,15345,3
202,15345,2
165,14432,3
219,14432,0
220,14432,2
221,14432,0
222,14432,3
223,14432,2
224,14432,0
225,14432,2
226,14432,3
227,14432,0
228,14432,1
229,14432,3
230,14432,2
231,14432,1
232,14432,3
233,14432,2
234,14432,0
235,14432,0
165,16316,1
166,16316,0
167,16316,1
165,16662,2
165,11057,1
166,11057,0
167,11057,1
165,14934,2
166,14934,0
167,14934,1
168,14934,0
169,14934,0
165,15306,2
165,10846,2
166,10846,0
167,10846,1
165,15496,3
166,15496,0
167,15496,1
165,11295,0
166,11295,0
167,11295,1
165,16687,0
166,16687,0
167,16687,1
353,16687,1
363,16687,0
364,16687,1
409,16687,0
410,16687,0
411,16687,0
412,16687,3
413,16687,0
414,16687,2
731,16687,0
1450,16687,0
1452,16687,3
1453,16687,1
1454,16687,1
1639,16687,3
1640,16687,0
1641,16687,2
165,14749,2
166,14749,0
167,14749,1
601,14749,1
165,15337,0
166,15337,0
167,15337,2
165,16133,2
166,16133,0
167,16133,1
165,16124,2
166,16124,0
167,16124,1
168,16124,0
165,16125,0
166,16125,3
167,16125,1
165,14485,1
166,14485,0
167,14485,1
165,15333,1
166,15333,0
167,15333,0
170,15333,0
171,15333,1
165,16619,2
165,15183,1
167,15183,1
169,15183,0
171,15183,1
165,13472,3
165,16519,1
166,16519,0
167,16519,1
165,15200,0
165,15688,3
218,15688,3
347,15688,0
351,15688,1
352,15688,2
353,15688,3
408,15688,2
409,15688,2
410,15688,0
411,15688,1
412,15688,2
414,15688,3
1111,15688,3
165,3812,0
167,3812,2
165,14480,1
225,14480,2
165,8954,2
206,8954,3
209,8954,0
218,8954,2
165,10355,0
168,10355,1
252,10355,1
265,10355,2
270,10355,0
272,10355,3
274,10355,1
294,10355,3
297,10355,1
300,10355,0
165,13576,0
166,16018,0
167,16018,0
166,16630,0
166,15358,0
167,15358,2
166,14877,1
166,7677,0
167,7677,1
168,7677,0
169,7677,0
166,16900,0
167,16900,1
168,16900,0
169,16900,0
171,16900,1
166,16805,0
167,16805,1
168,16805,0
170,16805,0
171,16805,2
166,15499,0
167,15499,2
168,15499,0
169,15499,0
171,15499,0
166,14715,0
167,14715,1
166,13541,0
167,13541,0
171,13541,2
166,12841,0
167,12841,1
168,12841,0
169,12841,0
171,12841,0
166,2654,0
167,2654,1
589,2654,0
596,2654,0
166,14966,0
166,14760,0
167,14760,1
166,15791,0
166,15760,0
171,15760,2
166,16167,0
171,16167,1
166,16867,0
166,8544,0
179,8544,1
622,8544,1
167,16450,0
167,15942,0
167,16242,2
167,13188,1
167,16906,2
167,11637,1
208,11637,0
209,11637,0
210,11637,1
211,11637,0
212,11637,2
213,11637,3
214,11637,2
215,11637,1
216,11637,2
167,15834,3
168,15834,0
170,15834,0
167,13487,0
168,13487,0
170,13487,0
171,13487,0
167,14652,0
168,14652,0
167,8516,1
168,8516,0
170,8516,0
171,8516,1
167,15213,3
168,15213,0
169,15213,0
171,15213,1
184,15213,0
187,15213,1
202,15213,3
167,16907,0
168,16907,0
169,16907,0
171,16907,2
680,16907,1
682,16907,2
684,16907,3
685,16907,0
688,16907,0
690,16907,2
691,16907,2
692,16907,1
693,16907,2
694,16907,2
695,16907,3
696,16907,0
697,16907,1
698,16907,1
699,16907,3
700,16907,2
167,15033,2
167,15537,3
168,15537,0
167,11704,2
168,11704,0
169,11704,0
171,11704,2
167,16614,1
168,16614,2
169,16614,0
167,14800,1
167,14622,1
174,14622,2
167,16904,3
167,13128,1
168,13128,0
169,13128,0
171,13128,2
167,15450,1
167,15967,3
169,15967,0
171,15967,2
167,7180,3
167,13018,1
167,16338,1
167,16020,1
167,15751,0
276,15751,1
167,15373,2
167,15858,1
168,15858,0
169,15858,1
171,15858,1
1268,15858,1
1269,15858,3
1270,15858,0
1271,15858,1
